	AAB_ddlogFC	AAB_FDR	ABB_ddlogFC	ABB_FDR	is_ChrR	sig_either
C3_07390C_A	0.028685947692375	0.910164906037127	-0.238292657798859	0.24165046465197	False	False
C3_07500W_A	-0.0244347033127027	0.910164906037127	0.0760442992571054	0.695067934626954	False	False
C6_03920W_A	0.0165528415580329	0.910164906037127	0.0595590558812702	0.639794338853655	False	False
C7_00570W_B	0.0292283610019694	0.910164906037127	-0.054904352922486	0.823620249161238	False	False
C4_05570C_B	-0.0320136585052683	0.910164906037127	-0.33797710053745	0.125195015896853	False	False
C6_00400C_B	-0.0370267547989804	0.910164906037127	0.223207940566083	0.397751019794984	False	False
CR_03860C_A	0.025676607438379	0.910164906037127	-0.0954020797911627	0.628104820890868	True	False
C2_05030C_A	0.0322956477485544	0.910411867943107	0.0283399329549155	0.923057940783918	False	False
C1_13700W_B	-0.0201769143451253	0.91074629337504	0.0567514451941263	0.723612029680523	False	False
C7_02650W_B	0.0388044569267387	0.91074629337504	0.0445757070105585	0.903805872701518	False	False
C3_01980C_A	-0.0299596144718548	0.910880353441327	-0.0542877054682999	0.831431180605047	False	False
C5_03690W_A	0.0255697332617172	0.910880353441327	-0.0123174573128047	0.95774499251176	False	False
C3_05960W_A	-0.02380780063551	0.910880353441327	0.0654771947977935	0.738188559746424	False	False
C1_07880C_A	-0.0142796027135883	0.910937428263915	-0.0104778465844904	0.934610337601942	False	False
C1_13920W_B	-0.0213823683472421	0.911104936581676	0.126266911381373	0.416285621962606	False	False
C2_04700C_A	-0.0643597047740377	0.911104936581676	0.327376825159107	0.503390353019757	False	False
C2_00250W_A	0.0219887559707898	0.911104936581676	0.0230879401677231	0.905896693493817	False	False
C1_04420C_B	0.016696022967111	0.911224442586082	0.153306418356814	0.18107084522078	False	False
C2_04730W_A	-0.0237507395448329	0.911312826437952	-0.208827197747656	0.199158300467552	False	False
C4_03570W_B	-0.0489408818574286	0.911312826437952	-0.450289631612398	0.214192323694193	False	False
C2_01390W_B	0.018258786486363	0.911312826437952	0.0514922877033089	0.727548494338758	False	False
C3_01010W_B	-0.178342803985868	0.911312826437952	-0.753340909323526	0.616986490562673	False	False
C3_01370C_A	-0.0530335586698989	0.911312826437952	-0.0995978237532442	0.830779234651764	False	False
C5_00760W_B	-0.0187432275693566	0.911403599375541	0.0214223962180511	0.900095101453979	False	False
CR_04460C_B	-0.0205676009816955	0.911832374446247	0.0117137182399283	0.950666769677981	True	False
C1_00220W_B	-0.0174275954228624	0.911902184902019	-0.0296531853700817	0.839144848302064	False	False
C1_10190W_A	-0.0196919612727865	0.912235594624999	-0.103804995251702	0.480396376517706	False	False
C6_01840C_B	-0.0276638628010616	0.912235594624999	-0.0134808531761785	0.958423870112323	False	False
C6_04460W_A	-0.126601531773978	0.912235594624999	-0.350839418424054	0.735827885165503	False	False
C4_04000W_A	-0.0204376636127081	0.912235594624999	-0.0052760460700487	0.977805652869856	False	False
C1_06370C_B	-0.0891949045058077	0.91231306901167	-0.348174748055238	0.589700906683307	False	False
CR_02240C_B	-0.031291103276122	0.91231306901167	0.400195198516735	0.0527824621498162	True	False
C7_01200C_A	-0.0478850159787532	0.91231306901167	-0.009807546875561	0.982912315018696	False	False
C6_02270C_B	-0.0307595138301958	0.91231306901167	-0.219209437535274	0.327029355374122	False	False
CR_02290W_B	-0.065670087347229	0.91232745894805	-0.151400799541915	0.772232259621846	True	False
CR_02790C_B	-0.0345331867661262	0.91232745894805	-0.119620997316699	0.648980503694853	True	False
C3_02500W_A	-0.0244933867598017	0.912406356031767	-0.190349992171696	0.273414040074508	False	False
C2_09490W_A	0.0470016949545344	0.912667195514343	0.0183248124743407	0.968493656617462	False	False
C3_03010C_A	-0.019140612750274	0.912667195514343	-0.161271093219412	0.233352264188399	False	False
C1_05230W_A	-0.0395120420642591	0.912722079781791	0.145342014032894	0.667684632467685	False	False
C2_10340W_A	0.064655353684364	0.912722079781791	0.072046283554053	0.905114852311027	False	False
C2_10730W_B	0.044439266630736	0.912722079781791	-0.0130856630727051	0.975405310926404	False	False
C7_02540W_A	0.0255017678535869	0.913014779666402	-0.112268267264174	0.571831958832299	False	False
C6_00540W_B	-0.025266826484727	0.913100540129422	-0.229671629923224	0.205304694078213	False	False
C2_04590C_A	-0.0210288472132409	0.913152977653847	0.0994191210299856	0.543705674846992	False	False
C3_05790C_A	-0.0305615264322656	0.913250520939354	-0.205354545512585	0.376207699818551	False	False
C5_01860W_B	-0.173535939684185	0.913250520939354	-1.13737157670034	0.397815589793371	False	False
C3_03610W_B	-0.0254694762858108	0.913250520939354	-0.0428215811058026	0.851713340954887	False	False
C2_04480W_A	0.0218235196712836	0.913250520939354	0.0763910089941235	0.66719179615474	False	False
C5_01900C_A	-0.0456553816909797	0.913345097759062	-0.0933475447348741	0.818487914365898	False	False
C4_05380C_A	0.0417756056375654	0.913368450516387	0.372108393240619	0.224783741560234	False	False
CR_04200W_B	-0.0262044135162353	0.913405778543995	-0.390256667601322	0.0300114471934928	True	True
C1_11330C_A	-0.0195800765795396	0.913524939615636	0.105295446919639	0.476871888277874	False	False
C2_06250C_B	0.0289731406797577	0.913702488943158	0.231143181455514	0.277797008837747	False	False
CR_03360W_B	0.0368078115503315	0.913719989070843	-0.28166424533479	0.262603723691626	True	False
CR_09240C_B	-0.0194352897430954	0.913814147071329	-0.311744944193771	0.0222259196404557	True	True
C2_04710C_B	-0.0255675882070235	0.914517966696609	-0.116874002305399	0.565889691539095	False	False
C1_04220C_B	0.0398271804603382	0.914517966696609	-0.0538832342227218	0.8888335483696	False	False
CR_03620C_A	-0.0171659244899647	0.914517966696609	0.123180665304082	0.325556580163604	True	False
C5_01790C_A	0.0526312538210005	0.914517966696609	-0.633139711018804	0.120412599159217	False	False
C2_10220C_A	-0.0178540629586312	0.914652210581981	-0.122618124961364	0.349664991173686	False	False
C2_07270W_B	-0.0192214250518643	0.914652210581981	0.292371284918774	0.0311973109943991	False	True
C1_04390C_B	0.0477350195872403	0.914652210581981	-0.0036045047209466	0.993919900614258	False	False
CR_10290C_A	-0.0184477569341923	0.914652210581981	0.0084317330683689	0.960307527826458	True	False
CR_06610W_B	0.0420443207721081	0.914813039801502	-0.216477196639178	0.492988243229696	True	False
C1_07560W_B	0.0218002097135403	0.914990215622312	0.171876132155179	0.287805041993186	False	False
C3_03030C_A	0.0145891038628991	0.914990215622312	-0.115464497773027	0.282489042797368	False	False
C1_08530W_A	0.0361543380286998	0.914990215622312	-0.0098063250552717	0.977363867181997	False	False
C1_10260C_B	0.051447402144315	0.914994722168664	-0.216181141657467	0.60865198018001	False	False
C3_06700C_B	-0.0202000366851822	0.915038207929421	-0.0371803724714121	0.833274324765878	False	False
C4_01610C_B	0.163252016368584	0.915121331522551	0.487083497886534	0.709772926927291	False	False
CR_00700W_A	-0.0319572684118129	0.915151980971696	-0.0785319015539276	0.784877412500909	True	False
C4_04640C_A	0.0256780656951804	0.915229030065256	0.0055794513349177	0.982661640873301	False	False
C2_05550W_A	0.0267389179823782	0.915229030065256	-0.185779506936509	0.361366787507961	False	False
C2_10660W_B	0.013112662873295	0.915229030065256	-0.151718404802059	0.100090318586843	False	False
C3_06370C_B	0.032760165433818	0.915390016037687	-0.0891255088747046	0.764871734945259	False	False
CR_03850W_A	-0.0259039418530968	0.915390016037687	-0.197398793358247	0.300954017205122	True	False
C3_00700W_B	-0.0174582803467136	0.915390016037687	0.0729192140751687	0.604620149696537	False	False
C7_03170W_A	0.0194273856002801	0.915688906633979	0.0720229460481001	0.660300849748178	False	False
C1_00310W_B	-0.0192604807685838	0.916006826245877	0.292761433225592	0.031643840827138	False	True
C2_03930C_A	0.019230040428053	0.916338944221537	-0.338876784264793	0.0149005989197829	False	True
C4_03560W_A	0.0156474375294769	0.916350530025844	-0.114693045427083	0.331166143856306	False	False
C5_00500W_B	0.01746207497656	0.91641852078367	-0.0428054341648522	0.781293783444184	False	False
C6_02360W_A	0.0779318128548077	0.91641852078367	0.545175967746192	0.361440473356661	False	False
C6_02570C_B	-0.0182388885935357	0.916447769096335	0.0383697928265364	0.814623634604302	False	False
C5_02650C_A	-0.0167451756347978	0.916447769096335	-0.236215439465852	0.0467930166219723	False	True
C2_08840W_B	-0.0347655991694743	0.916460661573815	-0.257795846989542	0.323105639417064	False	False
C5_01120W_A	-0.107153375355193	0.916460661573815	0.629815663045371	0.472884887045552	False	False
C3_00780W_B	0.0257738863693919	0.916460661573815	0.0777248760200718	0.728997948346675	False	False
CR_04110W_A	0.0374956593492516	0.916460661573815	-0.0411981517988451	0.916524422141959	True	False
C1_05270C_A	-0.0183108645856153	0.916622524851911	-0.138084547371124	0.31930949564332	False	False
C1_13900C_B	-0.0147632130372535	0.916622524851911	-0.11618933805087	0.297132068278262	False	False
CR_08180C_A	-0.0281104473977532	0.916622524851911	-0.0741277928277369	0.768629598490573	True	False
C1_14480W_B	0.0554593499569287	0.916622524851911	0.0546526649482329	0.923917737158499	False	False
C2_03600W_A	-0.0163981504495985	0.916622524851911	-0.0959900148386661	0.44949570884076	False	False
C1_02200C_B	0.0286995588325215	0.916622524851911	0.0973657600450229	0.700219673829084	False	False
C4_01430C_B	-0.0309774105859244	0.916622524851911	-0.241521358151381	0.315547017356411	False	False
C1_10960W_A	-0.0249750356669709	0.916622524851911	-0.191910095861043	0.338342784806594	False	False
C3_00110C_A	-0.0170032609108554	0.916622524851911	-0.0272947237855336	0.861767077391087	False	False
C6_03780C_B	-0.0129753258074959	0.916622524851911	0.145094255067601	0.122552614136378	False	False
C3_02490C_B	0.0139676110779251	0.916622524851911	-0.0623540653187033	0.581785999102164	False	False
C7_00840C_A	-0.0218242396531994	0.916622524851911	-0.18689643109365	0.253638618063371	False	False
C2_08470C_A	-0.0421754984243335	0.916622524851911	-0.0358273900997682	0.935005117183296	False	False
CR_05870W_A	0.163640539182704	0.916752559919948	1.16434668617331	0.437078014977955	True	False
C2_07040W_A	-0.0307866017542938	0.916998094825511	-0.172774279159759	0.493283068913252	False	False
C1_00320W_B	-0.0255810759104898	0.917157816755483	-0.0210711176661897	0.934791627727751	False	False
C2_01440C_A	-0.0506164407861843	0.917157816755483	0.213490285175515	0.6410157401951	False	False
C3_00970W_B	-0.208835129115757	0.917157816755483	0.384033936815941	0.827142384439337	False	False
C5_05210W_B	-0.0129627180196019	0.917320991643054	0.0574188405962378	0.592388648925831	False	False
C7_01410C_A	0.0242543685069452	0.917320991643054	-0.18536036567743	0.31612207382428	False	False
C1_12520W_B	0.0226271343510186	0.917320991643054	-0.146659157230424	0.412026625818292	False	False
C6_04050W_A	0.0248718282210536	0.917320991643054	-0.0087708426784208	0.972007592004781	False	False
C3_00410C_B	0.0476563721413893	0.917320991643054	0.0425849718317759	0.933440750887895	False	False
C5_01150C_B	0.207941041894248	0.917341602313644	0.482429590645947	0.854218414834588	False	False
C2_05390C_B	0.0475736146702724	0.917341602313644	0.443913505117857	0.251481776050098	False	False
C2_10060C_B	0.045932143800735	0.917388631599892	0.0801040311201176	0.857588726731649	False	False
CR_03990C_A	0.015150506748579	0.917388631599892	0.18684073440265	0.0958073383785457	True	False
C1_06600W_A	-0.018057629093644	0.917391989401421	-0.063240153963201	0.678690847521206	False	False
C2_07260C_A	0.0178814633084723	0.917682227677924	0.215445846495734	0.101694352475867	False	False
C2_05050C_A	0.024169694372423	0.917853045283376	-0.371044526252167	0.0456098190861709	False	True
C1_05980W_B	-0.0209508326414581	0.917853045283376	-0.0837974067388606	0.643300866208608	False	False
C1_01030W_B	0.0259930701082406	0.917916350517283	0.0588372489144886	0.809575561782395	False	False
C6_02610C_A	0.0212797906827665	0.917916350517283	-0.0896151650386751	0.613381246665537	False	False
C7_00570W_A	-0.026908442924141	0.918108483512852	-0.0639935220590643	0.7986021307417	False	False
C7_00700W_B	0.0198478771295213	0.918108483512852	-0.0867284282450945	0.604400238606722	False	False
C4_01210C_A	-0.0915819685988717	0.918152977929421	0.396378950052444	0.616149137486712	False	False
C6_01550C_B	0.01485153092784	0.918154180654347	-0.230386283113904	0.0352648076681325	False	True
C5_01200W_A	-0.02083566524379	0.918261403831189	0.0779215132258465	0.673898945634705	False	False
C5_03530C_A	-0.0507659275314151	0.918261403831189	0.0821305432972991	0.866111406109455	False	False
C5_00360C_B	0.14369077680765	0.918261403831189	-0.384719295688524	0.81940249565577	False	False
C7_01070C_B	0.0192102095556595	0.918263997379417	-0.0460730974587436	0.790259332225562	False	False
C4_06960W_B	0.0439492609973825	0.918284111468631	-0.180052911795292	0.648602815693204	False	False
C1_09830W_B	-0.0146819064919682	0.918300634657895	0.0768852073773036	0.521231077185668	False	False
C1_01030W_A	-0.0282265252111582	0.918375863508503	0.302963888446469	0.164428485459539	False	False
C6_02550W_B	-0.0395627424304938	0.918375863508503	0.246458000036278	0.457122019620334	False	False
CR_00260W_A	-0.0146841312920694	0.918500151455923	-0.0780192320673272	0.511932248810578	True	False
C1_02900C_A	-0.0183526822520055	0.918794197073623	-0.0530611324776457	0.753749027555385	False	False
CR_01620C_B	0.0183871001354657	0.918836708007277	0.0377544689751829	0.822830949069365	True	False
C5_02570W_B	-0.0269263930890289	0.918845739627604	-0.113853890550519	0.635970713464543	False	False
C5_02460C_A	-0.0330669503658926	0.919014755978197	0.218596514957173	0.451302109855217	False	False
C3_04810C_A	0.016996906048445	0.919014755978197	0.0354490453076593	0.821146344210761	False	False
CR_06790C_B	0.0273332042058963	0.919402567868245	0.463501086088806	0.0301324295768333	True	True
C3_06430W_B	-0.0162554278371582	0.919402567868245	-0.026994781130187	0.863783533099993	False	False
C1_12110C_B	-0.0475293514124887	0.919516651087107	-0.346144205911114	0.393149941725388	False	False
CR_05150W_B	0.0400069379066426	0.919713801941591	0.0335336828077515	0.935005117183296	True	False
C4_03610C_A	0.151843522870659	0.919791704108198	-0.485972399282592	0.745137442869594	False	False
C1_13570W_A	-0.0130644844349901	0.919970698900208	-0.128268627545054	0.197879196228167	False	False
C4_02960W_A	-0.0174211604980361	0.919970698900208	-0.102733725712091	0.470269439058625	False	False
CR_04530W_B	-0.0143186116007099	0.919970698900208	0.136423797467798	0.205235742304987	True	False
CR_06420W_A	0.0173793597865752	0.920157947171822	-0.0818563725532463	0.582073329121473	True	False
CR_06270W_A	0.0226598062436997	0.920351616165332	-0.13859865099744	0.492845731976405	True	False
CR_10620C_A	-0.0196518795589642	0.920584695318043	-0.142158082178168	0.371412610694666	True	False
C2_02020W_B	-0.0151442486760219	0.920584695318043	0.123671681222039	0.299658344012082	False	False
C2_10220C_B	0.016856322090875	0.920584695318043	-0.0963473014989021	0.490331007298679	False	False
C7_04080C_B	-0.100144785806183	0.920584695318043	0.231135534912766	0.822830949069365	False	False
C2_08810C_A	0.0136986727846964	0.920585349020819	0.0767992456412207	0.496072567885376	False	False
C4_02570C_B	-0.0159486720002894	0.920605186176201	0.0759852529625197	0.575688539766615	False	False
C5_03910C_A	0.125958558470862	0.920605186176201	-0.458136870573331	0.704294711545652	False	False
C2_07740W_B	0.0136872647516209	0.920856007729588	-0.0412508455033826	0.741031310400476	False	False
C4_05320W_A	-0.0205922337261165	0.920856007729588	0.226552440576587	0.151622736538653	False	False
C4_04090C_A	-0.0154793570354178	0.920856007729588	-0.0492129876217585	0.727842261367814	False	False
C3_02910W_A	0.0238248212493746	0.920856007729588	0.12409786325036	0.553906634952524	False	False
CR_02420W_B	0.0305548333180467	0.920856007729588	-0.0533407781578549	0.846867166168244	True	False
C3_07890W_A	-0.0428258379290337	0.920930762644167	-0.0558389555967489	0.905460311290622	False	False
C1_01840C_B	0.0160430959179938	0.921633833006395	0.0181034460110986	0.913563591981572	False	False
CR_03210C_B	0.0267605402810251	0.921633833006395	-0.116241722714174	0.606361257516182	True	False
C5_01400W_B	0.0182671768235645	0.921633833006395	-0.203791287034208	0.152639109876425	False	False
C1_08100W_B	-0.0224874982653422	0.921633833006395	0.0643310573597609	0.762799535630969	False	False
C3_00860W_A	0.0219746382077423	0.921633833006395	0.201592144474534	0.241159514322646	False	False
C2_09040W_B	0.0209040348147828	0.921633833006395	0.0909906554347416	0.628015655100242	False	False
C3_05470W_A	-0.023322228838825	0.921633833006395	-0.190088366928433	0.310738896900127	False	False
C5_04860C_A	0.0307429335895916	0.92163660632191	-0.303921091379384	0.220525904376318	False	False
C2_02020W_A	-0.0137182566430967	0.92163660632191	0.112351710855046	0.307090908902564	False	False
C4_02580W_B	0.0760125256733951	0.92163660632191	-0.411703880994151	0.571831958832299	False	False
C5_03550W_B	0.0127191189708333	0.92163660632191	0.0164901572658342	0.898764931160723	False	False
C7_03070C_A	-0.0138489071138932	0.921663417637405	0.0054737906285808	0.969240962049171	False	False
C5_01520C_B	0.0129843600257466	0.921854467405877	0.0833686785493469	0.437624877455595	False	False
C5_01110W_B	0.0247372558473043	0.921854467405877	-0.139998843127981	0.517317095122228	False	False
CR_01160W_A	0.0681399162930964	0.921854467405877	0.400818067322941	0.525192110856462	True	False
C5_01460W_A	-0.0227578220986414	0.921854467405877	-0.0970827196851034	0.647159696395653	False	False
C6_03440W_B	0.0283156458853548	0.921901124672111	0.0099045972599961	0.974505995913681	False	False
C4_06630C_B	0.115366947664003	0.92191938601052	-0.273073180898281	0.822830949069365	False	False
C1_11670W_B	0.0153436529400305	0.922029069925895	-0.0324893445326086	0.824951695609406	False	False
C1_02470W_A	-0.041956981070431	0.922061197746868	-0.111388001046321	0.785983339186769	False	False
C2_00830C_B	0.0142553607866395	0.922350501515678	0.0212145663722147	0.883989527813394	False	False
C2_06730W_B	-0.0171438795314914	0.923272527602226	0.084566399952148	0.574283557271489	False	False
C3_04930C_B	-0.0139629348875852	0.923499193500443	-0.156428906826557	0.154973843160678	False	False
C7_03800W_B	-0.0243578556478926	0.923532633413464	-0.11977340949501	0.588461011575754	False	False
C6_00210W_A	-0.0139041963321092	0.923754097172349	0.150008787188227	0.174960707100831	False	False
C3_00890C_A	0.0215006961108857	0.923774235903489	0.0204290624114818	0.927827329530782	False	False
C1_01600W_A	0.0211206204448725	0.924294243695485	-0.186289462137019	0.290740716841632	False	False
C7_00790W_B	-0.0173684052441714	0.924326151555613	-0.148335676402653	0.308855167607003	False	False
C3_06560W_B	-0.015021898557492	0.924336922052229	0.0793363927488182	0.548811726711322	False	False
C1_04970W_B	0.0149175561237744	0.924336922052229	0.0155113932346079	0.922247380572207	False	False
CR_03170W_B	-0.0149779892884957	0.924336922052229	0.0937141996976013	0.461813787236074	True	False
C2_10480W_A	-0.0176116235291323	0.924366420339626	-0.0175512825849965	0.924470579017873	False	False
CR_01260W_A	0.0137381219462283	0.924366420339626	-0.0046311497911422	0.975023642116874	True	False
C2_10780C_B	-0.0403792253448803	0.924531150016524	0.0266646362376645	0.953643582035936	False	False
C3_03060W_B	0.0223226089496369	0.924531150016524	0.124271086760526	0.542172363603694	False	False
C4_04400C_B	-0.0543124247415249	0.92458165332681	0.120079621183524	0.800321962656371	False	False
C4_05040W_B	-0.047949921373425	0.92458165332681	-0.551963469959732	0.171561281762145	False	False
C2_09330C_A	0.0915189479131209	0.92458165332681	-0.254839275266306	0.815423985218519	False	False
C6_01140C_B	0.0233636003338681	0.924664623669032	0.0096943084764841	0.969939668432789	False	False
C6_00240C_B	-0.0177017894623686	0.924678640161122	0.0278034356694864	0.879318872462689	False	False
C3_06540C_B	0.0407246336957397	0.924678640161122	-0.172479361766882	0.659663887596205	False	False
C1_11130W_B	-0.035551008730128	0.924913716343361	-0.0629981853027133	0.871595631769109	False	False
C1_14230C_A	-0.0219262501432397	0.924913716343361	-0.0133292451751066	0.954684613155156	False	False
C6_02610C_B	0.0191544966551269	0.925222751677433	-0.139286547887159	0.390049223573111	False	False
C1_03860C_A	-0.0123970699202366	0.925222751677433	-0.0747552904948403	0.48965144366868	False	False
C2_05190W_A	-0.0271049971027259	0.925274440391718	-0.0427649726169284	0.881733889548732	False	False
C6_00020W_B	-0.0425875707728004	0.925275312656437	0.208420932628432	0.595595441392506	False	False
C7_02970W_A	0.0184716579686891	0.925303409783429	-0.125427364168643	0.440210846186115	False	False
C2_00390C_A	0.017410648277842	0.92656054473817	0.207396032144836	0.145026887270276	False	False
C5_04370C_B	-0.0414842782108679	0.926800487832499	0.368752647477177	0.287358190649849	False	False
C2_02500W_A	-0.0146069899518788	0.926910136079453	0.112935246325728	0.373532065200657	False	False
C2_05890C_B	0.0125753634239216	0.926929471887753	0.0752460363429796	0.50464389985426	False	False
C2_10210C_A	0.0160446378489028	0.926929471887753	-0.114040704873215	0.415077604140713	False	False
C3_04290C_B	-0.0160804000231047	0.926929471887753	-0.179897708859513	0.174842870103431	False	False
C5_02210W_A	-0.0188113220872662	0.927118642905963	0.0759665205676316	0.677606951010634	False	False
C2_09550C_A	-0.0510945160569586	0.927118642905963	0.0878033773421678	0.871675901266937	False	False
C1_02020W_B	-0.0250701206420157	0.927118642905963	0.257925889095997	0.235500764172968	False	False
CR_01620C_A	-0.0158862154060321	0.927118642905963	-0.0016319255501144	0.992362443826835	True	False
CR_06170W_B	0.023863280415761	0.927118642905963	0.0754845579734586	0.73764631848067	True	False
C5_01150C_A	0.156197528599582	0.927478319736572	-2.85185823039815	0.122812612810344	False	False
C6_00430C_A	-0.01565829417132	0.927569182243171	-0.0238149169217165	0.88987503977688	False	False
C4_01170C_A	0.0364996922697133	0.927651913364999	0.213342641839931	0.521680481077102	False	False
CR_10400W_B	0.0213928438330602	0.927761610540465	0.0741568850272047	0.727741661026332	True	False
C3_07590W_B	-0.0193583440273507	0.927777686484257	-0.272340654013301	0.093163179314611	False	False
C5_02230W_B	0.0136533477250504	0.927845736844514	0.0719985883512677	0.568049389480705	False	False
C5_00190C_B	-0.0167187977653033	0.927845736844514	-0.0513854553631128	0.757320354153361	False	False
C6_03410C_A	-0.0138590882704603	0.927880629867581	0.13725170880415	0.243660241061958	False	False
C7_01370W_B	0.0286239285813595	0.927880629867581	-0.502099849459712	0.0334178105517137	False	True
CR_03020C_A	-0.0253300806024117	0.927880629867581	0.10497159105463	0.677022654794362	True	False
C4_00880W_A	-0.0192667973166446	0.927880629867581	0.0254554296317098	0.908584860513701	False	False
C7_00900W_A	0.0565115494463654	0.927880629867581	0.18115304693242	0.774493325255218	False	False
C1_12110C_A	-0.0373288981392539	0.928135994615635	0.0793200429924778	0.853695312953643	False	False
C1_06780W_B	-0.0132686108492215	0.928371723691578	0.0270144040914461	0.844017727449982	False	False
C3_05040C_B	0.0205962319967812	0.928371723691578	-0.199987204872557	0.259273267611659	False	False
C1_14230C_B	-0.0200814510418379	0.928371723691578	0.118901341762959	0.52943847478962	False	False
C5_04020C_A	0.0774451525972374	0.928371723691578	-0.0259860398423722	0.978402451293883	False	False
CR_01600C_A	-0.017485795981214	0.928371723691578	-0.088025951649931	0.609742120791552	True	False
C2_00770W_A	0.0164667615821117	0.928371723691578	0.262089848409743	0.0596093234944433	False	False
C3_06580W_A	0.0645696701683254	0.928371723691578	0.0920985365698599	0.91260975182496	False	False
C1_07020C_B	-0.0160666867019509	0.928371723691578	-0.104805031293599	0.473707095777076	False	False
CR_10270C_B	-0.0145668678249348	0.928371723691578	-0.173599153951206	0.160072108822488	True	False
C3_05340W_A	-0.0399405013082633	0.928371723691578	-0.17234425643935	0.677606951010634	False	False
C7_00940W_B	-0.014112079387521	0.928371723691578	0.127441482148504	0.300245841818866	False	False
CR_01380W_B	-0.016014516323052	0.928613540649757	-0.0694528037095136	0.645406923640092	True	False
C1_07230W_B	-0.0140114664322385	0.928929083028464	0.24677085750831	0.0353664637688821	False	True
C4_04010W_B	-0.0142510190886028	0.929050379168327	-0.0644522732916032	0.640890800907502	False	False
C2_04090W_B	-0.0287059264890841	0.929144592171434	0.0860781277622193	0.782564723899405	False	False
C7_02870C_B	0.0228253575437941	0.929144592171434	-0.219018534589451	0.296110473351008	False	False
C7_04330C_B	0.0160043421677043	0.929184120285305	0.0623308232799473	0.703949414411484	False	False
C6_03870C_A	-0.177185491705102	0.929367035490065	0.985596200600115	0.671509036890748	False	False
C2_01220W_A	0.0109269065467822	0.929367035490065	-0.0680018083911395	0.499828852546155	False	False
C5_03810C_A	-0.0210082377604957	0.929458954960303	-0.0446297707325968	0.846238573240921	False	False
C1_13620W_B	0.0115711811437752	0.929458954960303	0.123567322558945	0.212129736696004	False	False
CR_08840C_B	0.0232282231631963	0.929458954960303	-0.221312398251197	0.280840402278312	True	False
CR_01040C_B	0.0263115739669349	0.929458954960303	0.111513128862066	0.679392289176404	True	False
C4_06310C_B	-0.0530062306748887	0.929458954960303	-0.0274744912759024	0.964103565300466	False	False
C3_03380W_A	-0.0121810116699626	0.929458954960303	0.103653812202911	0.346151789494129	False	False
C5_02200W_B	0.0441462551989677	0.929541583853797	-0.248439272372972	0.565010109746736	False	False
C3_02260C_A	0.0118922250743071	0.929660097112101	-0.0055771329082368	0.967210730765728	False	False
C2_09720W_B	0.0142055593041525	0.929660097112101	0.152263144462901	0.212996463372992	False	False
C1_11930W_B	-0.0173793955420199	0.929660097112101	-0.0300026319816753	0.874077689176054	False	False
C2_01370C_A	-0.0160601167117782	0.929660097112101	-0.0799804059046152	0.611605125863161	False	False
C1_10300W_B	-0.0301846298442905	0.929804760356208	-0.237076975210832	0.378622982809616	False	False
CR_06660W_A	-0.0271706430985193	0.929804760356208	-0.229617453153789	0.358772810115838	True	False
C2_10830W_A	0.0239563892053604	0.929804760356208	-0.0899764099299556	0.728997948346675	False	False
C6_00210W_B	-0.013220302836538	0.929804760356208	0.0664933651943087	0.605576821065042	False	False
C3_02120W_B	0.0117831925026253	0.929901397379863	-0.0574490493292118	0.619125901952193	False	False
C2_00570W_B	0.0140409857580524	0.929901397379863	-0.0765031465438703	0.571703278435066	False	False
C1_02980W_A	-0.0248206163174722	0.929901397379863	-0.0717884213023554	0.783877593472054	False	False
C5_00860W_A	-0.0175071186157951	0.929901397379863	-0.185143437842278	0.231486281576988	False	False
C1_09410W_B	0.0642473709283991	0.929901397379863	-0.154829678978182	0.851759032443689	False	False
C7_01070C_A	0.0165524544898997	0.930041559819608	-0.0602432910354198	0.72008231498567	False	False
CR_03580C_A	0.0241619445279913	0.930041559819608	0.356887834168609	0.0984560299144877	True	False
CR_01780W_A	-0.0221829945105513	0.930041559819608	-0.353372174196839	0.0964466690571638	True	False
C1_05530C_B	-0.0152008815487303	0.930259972788891	-0.18978533787624	0.153544721092912	False	False
C2_07250C_B	-0.0268958849223718	0.930259972788891	0.100379267906717	0.732224517938777	False	False
C7_00750W_B	0.0139493028875967	0.930259972788891	-0.129454860079835	0.303481279876704	False	False
C4_05100C_B	0.013093656425008	0.930259972788891	0.116326716608863	0.319746839196095	False	False
CR_05420W_A	0.0221303711520246	0.930259972788891	0.0681636360996176	0.796165066808328	True	False
C5_00310C_A	-0.0313137472607593	0.930259972788891	0.0260086647943866	0.946216266982122	False	False
C7_00910C_A	0.0210918752101874	0.930259972788891	-0.0123663733375096	0.959433071421118	False	False
CR_01850C_B	-0.11713854145026	0.930636622288038	0.129995466982819	0.920691595238811	True	False
CR_06880C_A	0.13905806951671	0.930818130401504	-0.210696645375436	0.927852018815951	True	False
C2_05850C_A	-0.016444930508051	0.930838263449197	-0.206698387362807	0.162378047930862	False	False
C4_06520W_A	0.120152415281183	0.931090712920357	-0.0402374590347117	0.979507366804809	False	False
C6_02080W_A	0.0323815683544247	0.931153785297527	-0.344430418862319	0.274114189293138	False	False
CR_08390W_B	-0.095722055152909	0.931545572390677	0.871805755952023	0.247373199875435	True	False
C5_01130W_A	-0.0193922248024912	0.931555276374901	0.031847092731665	0.887522319185194	False	False
C3_01520C_A	-0.0201279931209106	0.931555276374901	-0.180584826788647	0.332617145178581	False	False
CR_07880C_A	-0.154230358234373	0.931730423575843	-0.286096943516944	0.869644880282586	True	False
